SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
276444,5719156,Closed,currency 1,-219,0,-7.0,-22.0,,0,35704.8,0.0,,0.0,Consumer credit,-4,
276444,5719157,Closed,currency 1,-1129,0,-915.0,-940.0,,0,68378.4,0.0,,0.0,Consumer credit,-4,
276444,5719158,Closed,currency 1,-1360,0,-1056.0,-1084.0,,0,66470.22,0.0,,0.0,Consumer credit,-4,
276444,5719160,Closed,currency 1,-1088,0,738.0,-873.0,,0,139500.0,0.0,0.0,0.0,Consumer credit,-308,0.0
276444,5719161,Closed,currency 1,-1771,0,-1410.0,-1410.0,,0,98442.0,0.0,0.0,0.0,Consumer credit,-1405,0.0
276444,5719163,Active,currency 1,-972,0,351.0,,,0,225000.0,208669.5,0.0,0.0,Credit card,-196,
102099,5719165,Active,currency 1,-106,0,961.0,,,0,45000.0,26955.0,18045.0,0.0,Credit card,-65,
102099,5719166,Active,currency 1,-341,0,756.0,,,0,628200.0,498895.965,,0.0,Consumer credit,-4,
102099,5719167,Active,currency 1,-681,0,-318.0,,,0,66483.0,,,0.0,Consumer credit,-406,
251558,5719168,Closed,currency 1,-768,0,-38.0,-37.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-35,0.0
251558,5719169,Active,currency 1,-1054,0,772.0,,,0,751500.0,432427.5,0.0,0.0,Consumer credit,-45,20124.0
364146,5719171,Closed,currency 1,-1223,0,604.0,-966.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-820,0.0
364146,5719172,Closed,currency 1,-1603,0,-872.0,-1222.0,,0,109125.0,0.0,0.0,0.0,Consumer credit,-1217,62289.0
364146,5719173,Active,currency 1,-1145,0,290.0,,,0,90000.0,74754.0,0.0,0.0,Credit card,-219,
364146,5719174,Active,currency 1,-545,0,185.0,,13279.5,0,270000.0,,,0.0,Consumer credit,-28,15075.0
364146,5719175,Closed,currency 1,-721,0,-203.0,-203.0,0.0,0,25441.2,0.0,0.0,0.0,Consumer credit,-197,
364146,5719176,Closed,currency 1,-1545,0,-1005.0,-1005.0,4916.385,0,344387.745,0.0,0.0,0.0,Consumer credit,-1005,
362257,5719178,Closed,currency 1,-776,0,-501.0,-528.0,,0,102942.0,0.0,,0.0,Consumer credit,-4,
362257,5719179,Closed,currency 1,-614,0,-432.0,-432.0,,0,22275.0,0.0,0.0,0.0,Consumer credit,-430,0.0
362257,5719180,Closed,currency 1,-1231,0,-1048.0,-1018.0,,0,54292.5,0.0,0.0,0.0,Consumer credit,-980,0.0
362257,5719181,Closed,currency 1,-1230,0,-1048.0,-1048.0,,0,54297.0,0.0,,0.0,Consumer credit,-1044,0.0
305898,5719182,Active,currency 1,-237,0,36.0,,,0,60694.92,16178.13,,0.0,Consumer credit,-65,
305898,5719183,Active,currency 1,-804,0,-651.0,,0.0,0,90963.0,0.0,0.0,0.0,Consumer credit,-110,18192.6
364927,5719184,Closed,currency 1,-278,0,56.0,-3.0,,0,65566.35,0.0,,0.0,Consumer credit,-2,
364927,5719185,Active,currency 1,-788,0,504.0,,,0,675000.0,0.0,0.0,0.0,Credit card,-132,
364927,5719186,Active,currency 1,-504,0,-278.0,,,0,459000.0,40500.0,0.0,0.0,Credit card,-125,
364927,5719187,Active,currency 1,-1122,0,-15.0,,,0,4500.0,0.0,,0.0,Credit card,-11,0.0
242022,5719190,Active,currency 1,-2818,0,-2201.0,,,0,180000.0,180000.0,0.0,0.0,Credit card,-2813,9000.0
242022,5719191,Active,currency 1,-1713,0,-1406.0,,,0,153360.0,0.0,0.0,0.0,Consumer credit,-593,0.0
242022,5719192,Closed,currency 1,-2818,0,30888.0,-1375.0,,0,266346.0,0.0,,0.0,Credit card,-1402,0.0
267709,5719194,Active,currency 1,-110,0,1728.0,,,0,0.0,0.0,0.0,0.0,Credit card,-38,
267709,5719195,Closed,currency 1,-1089,0,-875.0,-904.0,,0,17378.46,0.0,,0.0,Consumer credit,-876,
267709,5719196,Active,currency 1,-110,0,1728.0,,,0,0.0,0.0,0.0,0.0,Credit card,-18,
267709,5719197,Active,currency 1,-753,0,938.0,,,0,0.0,0.0,0.0,0.0,Credit card,-82,
267709,5719198,Closed,currency 1,-1644,0,-1370.0,-1399.0,,0,20343.42,0.0,,0.0,Consumer credit,-896,
267709,5719200,Closed,currency 1,-1693,0,-1542.0,-1539.0,,0,74250.0,0.0,,0.0,Consumer credit,-1127,0.0
267709,5719202,Closed,currency 1,-1493,0,-1105.0,-1105.0,,0,236700.0,0.0,,0.0,Consumer credit,-1099,0.0
267709,5719203,Closed,currency 1,-1317,0,-1284.0,-980.0,,0,225000.0,0.0,,0.0,Consumer credit,-979,1813.5
267709,5719204,Closed,currency 1,-1277,0,-919.0,-733.0,,0,0.0,0.0,,0.0,Credit card,-727,0.0
267709,5719205,Closed,currency 1,-621,0,921.0,-185.0,,0,0.0,0.0,,0.0,Credit card,-174,103.5
267709,5719206,Active,currency 1,-263,0,649.0,,,0,450000.0,361962.0,,0.0,Consumer credit,-6,20997.0
267709,5719207,Active,currency 1,-563,0,533.0,,,0,225000.0,39739.5,,0.0,Consumer credit,-6,2668.5
267709,5719208,Active,currency 1,-306,0,425.0,,0.0,0,141300.0,96718.5,0.0,0.0,Consumer credit,-31,5887.485
267709,5719209,Closed,currency 1,-842,0,-306.0,-306.0,0.0,0,243000.0,0.0,0.0,0.0,Consumer credit,-301,
267709,5719210,Closed,currency 1,-1105,0,-842.0,-842.0,0.0,0,472500.0,0.0,0.0,0.0,Consumer credit,-840,
267709,5719211,Active,currency 1,-1273,0,,,0.0,0,236250.0,197428.5,38818.35,0.0,Credit card,-24,23625.0
267709,5719212,Closed,currency 1,-1314,0,-218.0,-980.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-980,
170601,5719214,Closed,currency 1,-739,0,542.0,-368.0,,0,0.0,0.0,0.0,0.0,Credit card,-355,
170601,5719215,Closed,currency 1,-1039,0,-674.0,-783.0,,0,187533.0,0.0,0.0,0.0,Consumer credit,-614,0.0
170601,5719216,Active,currency 1,-416,0,1410.0,,,0,888156.0,785974.5,0.0,0.0,Consumer credit,-18,20268.0
170601,5719217,Closed,currency 1,-2086,0,-1902.0,-1902.0,,0,87340.5,0.0,,0.0,Consumer credit,-1701,0.0
170601,5719218,Closed,currency 1,-1972,0,-1794.0,-1210.0,,0,231309.0,,,0.0,Consumer credit,-1207,0.0
170601,5719219,Closed,currency 1,-1380,0,-1075.0,-1075.0,,0,270369.0,0.0,,0.0,Consumer credit,-1064,28642.5
170601,5719220,Closed,currency 1,-1959,0,-1796.0,-1796.0,,0,13500.0,0.0,,0.0,Credit card,-1015,0.0
170601,5719221,Closed,currency 1,-1305,0,-1000.0,-1000.0,,0,200655.0,0.0,,0.0,Consumer credit,-994,22531.5
170601,5719222,Active,currency 1,-783,0,677.0,,0.0,0,700454.565,432554.445,0.0,0.0,Consumer credit,-21,24813.0
170601,5719223,Active,currency 1,-558,0,1268.0,,17831.025,0,1418400.0,1134949.5,0.0,0.0,Consumer credit,-38,23639.985
170601,5719224,Closed,currency 1,-783,0,-558.0,-558.0,0.0,0,688050.0,0.0,0.0,0.0,Consumer credit,-553,
170601,5719225,Closed,currency 1,-1070,0,,-512.0,0.0,0,490500.0,0.0,0.0,0.0,Credit card,-511,
170601,5719226,Closed,currency 1,-1701,0,-1336.0,-1336.0,0.0,0,127396.17,0.0,0.0,0.0,Consumer credit,-1336,
170601,5719227,Closed,currency 1,-2087,0,-1783.0,-1902.0,0.0,0,87343.11,0.0,0.0,0.0,Consumer credit,-1894,
111279,5719228,Active,currency 1,-535,0,-230.0,,,0,74925.0,48186.0,,0.0,Consumer credit,-328,
111279,5719229,Closed,currency 1,-450,0,-107.0,-107.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-95,0.0
111279,5719230,Closed,currency 1,-1041,0,9916.0,-894.0,,0,225000.0,0.0,0.0,0.0,Credit card,-652,0.0
111279,5719231,Closed,currency 1,-1381,0,-822.0,-822.0,,0,149035.5,0.0,,0.0,Consumer credit,-816,0.0
111279,5719232,Active,currency 1,-416,0,30889.0,,,0,90000.0,85797.0,,0.0,Credit card,-6,5467.5
111279,5719233,Active,currency 1,-548,0,1262.0,,,0,450000.0,324778.5,,0.0,Consumer credit,-3,12478.5
111279,5719234,Closed,currency 1,-1041,0,9916.0,-894.0,0.0,0,4500.0,0.0,0.0,0.0,Credit card,-894,
125574,5719235,Active,currency 1,-66,0,877.0,,,0,22500.0,20969.145,1530.855,0.0,Credit card,-32,
125574,5719236,Closed,currency 1,-684,0,-682.0,-682.0,,0,167377.5,0.0,,0.0,Consumer credit,-679,0.0
125574,5719237,Active,currency 1,-174,0,1653.0,,0.0,0,2322000.0,2210206.5,0.0,0.0,Consumer credit,-8,38065.59
125574,5719238,Closed,currency 1,-868,0,-748.0,-748.0,0.0,0,239170.5,0.0,0.0,0.0,Consumer credit,-742,
420260,5719241,Closed,currency 1,-1271,0,-724.0,-1089.0,,0,102159.0,0.0,,0.0,Consumer credit,-4,
420260,5719244,Closed,currency 1,-1510,0,-1326.0,-1326.0,,0,84379.5,0.0,0.0,0.0,Consumer credit,-1006,0.0
420260,5719245,Closed,currency 1,-2114,0,3426.0,-1368.0,,0,3931852.5,,,0.0,Mortgage,-1368,0.0
420260,5719246,Closed,currency 1,-2104,0,-2084.0,-1218.0,,0,20538.0,,,0.0,Consumer credit,-1215,0.0
420260,5719249,Active,currency 1,-1453,0,,,0.0,0,405000.0,0.0,405000.0,0.0,Credit card,-43,40500.0
420260,5719250,Active,currency 1,-381,0,-14.0,,0.0,0,539100.0,49365.0,0.0,0.0,Consumer credit,-43,41469.21
420260,5719251,Active,currency 1,-665,0,,,0.0,0,83250.0,72823.5,10423.485,0.0,Credit card,-22,8325.0
420260,5719252,Closed,currency 1,-1157,0,-427.0,-427.0,0.0,0,88141.23,0.0,0.0,0.0,Consumer credit,-421,
420260,5719253,Closed,currency 1,-1444,0,-770.0,-770.0,0.0,0,41426.505,0.0,0.0,0.0,Consumer credit,-764,
306840,5719255,Closed,currency 1,-333,0,-149.0,-300.0,0.0,0,26955.0,0.0,0.0,0.0,Consumer credit,-300,
399996,5719256,Closed,currency 1,-2287,0,-1191.0,-1707.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-311,0.0
399996,5719257,Closed,currency 1,-1712,0,114.0,-1130.0,,0,747000.0,0.0,0.0,0.0,Consumer credit,-311,0.0
399996,5719258,Active,currency 1,-1152,0,674.0,,,0,1350000.0,681727.5,0.0,0.0,Consumer credit,-32,33552.0
399996,5719259,Active,currency 1,-783,0,1043.0,,,0,990000.0,708394.5,0.0,0.0,Consumer credit,-32,26203.5
399996,5719260,Active,currency 1,-333,0,1493.0,,,0,1170000.0,1063786.5,0.0,0.0,Consumer credit,-27,28764.0
399996,5719261,Closed,currency 1,-2027,0,-1722.0,-1754.0,,0,79726.5,0.0,,0.0,Consumer credit,-1754,0.0
199862,5719262,Closed,currency 1,-1690,0,-592.0,-1637.0,,0,0.0,0.0,0.0,0.0,Credit card,-829,
199862,5719263,Active,currency 1,-906,0,412.0,,,0,198000.0,200673.0,0.0,0.0,Credit card,-172,
199862,5719264,Active,currency 1,-908,0,735.0,,,0,666000.0,384340.5,0.0,0.0,Consumer credit,-22,19093.5
252715,5719265,Active,currency 1,-235,0,30858.0,,,0,270000.0,0.0,0.0,0.0,Credit card,-75,0.0
252715,5719266,Active,currency 1,-396,0,846.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-238,
252715,5719267,Closed,currency 1,-1304,0,-938.0,-937.0,,0,279000.0,0.0,0.0,0.0,Consumer credit,-811,0.0
252715,5719268,Active,currency 1,-396,0,1430.0,,,0,1978024.5,532165.5,0.0,0.0,Consumer credit,-24,15777.0
252715,5719269,Closed,currency 1,-736,0,-432.0,-432.0,0.0,0,197464.5,0.0,0.0,0.0,Consumer credit,-429,
181555,5719270,Active,currency 1,-1434,0,777.0,,,0,324000.0,57699.0,0.0,0.0,Credit card,-43,
230642,5719273,Closed,currency 1,-1645,0,-1310.0,-1581.0,,0,39322.35,0.0,,0.0,Consumer credit,-921,
230642,5719274,Closed,currency 1,-496,0,-118.0,-118.0,,0,61101.0,0.0,0.0,0.0,Consumer credit,-94,0.0
230642,5719275,Closed,currency 1,-1589,0,-1224.0,-1266.0,,0,237645.0,0.0,,0.0,Consumer credit,-1264,23152.5
235644,5719276,Closed,currency 1,-660,0,-448.0,-597.0,,0,42986.79,0.0,,0.0,Consumer credit,-4,
235644,5719279,Closed,currency 1,-424,0,-371.0,-161.0,,0,180000.0,0.0,0.0,0.0,Credit card,-159,0.0
235644,5719282,Closed,currency 1,-2586,0,-2222.0,-2217.0,,0,51786.0,,,0.0,Consumer credit,-2217,0.0
235644,5719283,Closed,currency 1,-2757,0,-2131.0,-2128.0,,0,180000.0,0.0,,0.0,Consumer credit,-2128,0.0
235644,5719284,Closed,currency 1,-2128,0,-1400.0,-1581.0,,0,180000.0,0.0,,0.0,Consumer credit,-1581,0.0
235644,5719285,Active,currency 1,-350,0,744.0,,,0,1350000.0,1018831.5,,0.0,Consumer credit,-15,0.0
235644,5719286,Closed,currency 1,-1516,0,9443.0,-6.0,,0,0.0,,,0.0,Credit card,-6,0.0
235644,5719287,Closed,currency 1,-1047,0,-621.0,-955.0,5295.51,0,139499.955,0.0,0.0,0.0,Consumer credit,-955,
235644,5719288,Closed,currency 1,-709,0,-160.0,-189.0,0.0,0,171900.0,0.0,0.0,0.0,Consumer credit,-189,
235644,5719289,Active,currency 1,-809,0,1017.0,,0.0,0,879678.0,615878.28,0.0,0.0,Consumer credit,-18,24930.0
235644,5719290,Active,currency 1,-968,0,1588.0,,445.5,0,2005200.0,1492156.485,0.0,0.0,Consumer credit,-26,38826.0
235644,5719291,Closed,currency 1,-1545,0,282.0,-966.0,0.0,0,900000.0,,,0.0,Consumer credit,-966,
235644,5719292,Closed,currency 1,-1875,0,-1144.0,-1204.0,0.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-1204,
235644,5719294,Closed,currency 1,-2506,0,-1776.0,-1875.0,8049.375,0,225000.0,0.0,0.0,0.0,Consumer credit,-1875,
235644,5719295,Closed,currency 1,-2586,0,-2222.0,-2217.0,0.0,0,180000.0,,,0.0,Consumer credit,-2217,
284986,5719296,Active,currency 1,-64,0,302.0,,,0,156370.5,146124.0,0.0,0.0,Consumer credit,-31,0.0
284986,5719297,Active,currency 1,-1354,0,7778.0,,,0,11835000.0,11482816.5,0.0,0.0,Mortgage,-7,124650.0
284986,5719298,Active,currency 1,-405,0,,,0.0,0,675004.5,523363.5,151637.58,0.0,Credit card,-24,67500.45
252569,5719299,Active,currency 1,-1544,0,-857.0,,,0,0.0,0.0,0.0,0.0,Credit card,-81,
252569,5719300,Closed,currency 1,-1704,0,-1431.0,-1490.0,,0,24950.34,0.0,,0.0,Consumer credit,-916,
252569,5719301,Closed,currency 1,-923,0,538.0,-227.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-197,0.0
252569,5719302,Closed,currency 1,-1270,0,-539.0,-722.0,,0,140400.0,0.0,0.0,0.0,Consumer credit,-167,0.0
252569,5719303,Closed,currency 1,-2538,0,-1818.0,-1210.0,,0,183586.5,,,0.0,Consumer credit,-1207,0.0
252569,5719304,Active,currency 1,-1062,0,,,,0,27000.0,0.0,,0.0,Credit card,-1043,0.0
252569,5719305,Closed,currency 1,-2698,0,-871.0,-1817.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-168,
252569,5719306,Active,currency 1,-318,0,47.0,,0.0,0,74853.0,15682.5,0.0,0.0,Consumer credit,-12,6237.765
252569,5719307,Closed,currency 1,-1147,0,-720.0,-720.0,7661.34,0,216088.74,0.0,0.0,0.0,Consumer credit,-714,
252569,5719308,Closed,currency 1,-2698,0,-871.0,-1852.0,2817.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-957,
411819,5719309,Closed,currency 1,-2179,0,-1994.0,-1984.0,,0,27081.0,0.0,0.0,0.0,Consumer credit,-1014,0.0
411819,5719310,Closed,currency 1,-2178,0,-1994.0,-1994.0,,0,27081.0,0.0,,0.0,Consumer credit,-1365,0.0
411819,5719311,Active,currency 1,-403,0,693.0,,0.0,0,251703.0,187327.8,0.0,0.0,Consumer credit,-7,10325.7
411819,5719312,Active,currency 1,-659,0,71.0,,0.0,0,139140.18,24858.0,0.0,0.0,Consumer credit,-38,5797.53
411819,5719313,Active,currency 1,-2058,0,,,0.0,0,13500.0,0.0,13500.0,0.0,Credit card,-1071,1350.0
359038,5719314,Active,currency 1,-382,0,-17.0,,0.0,0,305640.0,28714.5,0.0,0.0,Consumer credit,-47,25470.0
359038,5719315,Closed,currency 1,-1013,0,-648.0,-648.0,5228.91,0,69313.5,0.0,0.0,0.0,Consumer credit,-647,
126486,5719319,Closed,currency 1,-1453,0,-369.0,-369.0,,0,148351.5,0.0,0.0,0.0,Consumer credit,-366,0.0
126486,5719320,Active,currency 1,-374,0,1452.0,,,0,450000.0,402106.5,0.0,0.0,Consumer credit,-37,13000.5
126486,5719321,Active,currency 1,-326,0,770.0,,0.0,0,93150.0,75271.5,0.0,0.0,Consumer credit,-20,2587.5
126486,5719323,Closed,currency 1,-2580,0,-2215.0,-2215.0,0.0,0,52110.0,0.0,0.0,0.0,Consumer credit,-2215,
197603,5719326,Closed,currency 1,-1024,0,-293.0,-598.0,,0,208116.0,0.0,0.0,0.0,Consumer credit,-595,0.0
197603,5719327,Closed,currency 1,-2493,0,-2006.0,-2015.0,,0,244966.5,0.0,,0.0,Consumer credit,-2002,0.0
197603,5719328,Closed,currency 1,-594,0,1233.0,-205.0,0.0,0,2700000.0,,,0.0,Consumer credit,-205,
197603,5719329,Closed,currency 1,-1518,0,-1244.0,-1244.0,0.0,0,75334.5,,,0.0,Consumer credit,-1242,
197603,5719330,Closed,currency 1,-2836,0,-2532.0,-2683.0,0.0,0,56416.5,0.0,0.0,0.0,Consumer credit,-2678,
277079,5719331,Active,currency 1,-207,0,1257.0,,0.0,0,927000.0,866128.5,0.0,0.0,Consumer credit,-38,18918.36
405114,5719332,Closed,currency 1,-879,0,-730.0,-730.0,,0,84298.5,0.0,0.0,0.0,Consumer credit,-719,0.0
410742,5719333,Closed,currency 1,-955,0,-509.0,-509.0,,0,45000.0,0.0,,0.0,Credit card,-501,
410742,5719334,Closed,currency 1,-1993,0,-1628.0,-1627.0,,0,202500.0,0.0,0.0,0.0,Consumer credit,-551,0.0
410742,5719335,Closed,currency 1,-1591,0,-860.0,-860.0,,0,472500.0,0.0,0.0,0.0,Consumer credit,-551,0.0
410742,5719336,Active,currency 1,-850,0,366.0,,,0,720000.0,98730.0,0.0,0.0,Consumer credit,-24,8743.5
410742,5719337,Active,currency 1,-1549,0,663.0,,,0,823500.0,832990.5,0.0,0.0,Credit card,-35,
410742,5719338,Active,currency 1,-667,0,1891.0,,,0,1264500.0,1115496.0,0.0,0.0,Consumer credit,-2,0.0
410742,5719339,Active,currency 1,-320,0,1506.0,,,0,1732500.0,1563516.0,0.0,0.0,Consumer credit,-44,47452.5
165865,5719340,Active,currency 1,-2834,0,-2254.0,,,0,34375.5,23274.0,,0.0,Consumer credit,-4,
165865,5719341,Closed,currency 1,-2434,0,-2252.0,-2252.0,,0,46727.46,0.0,,0.0,Consumer credit,-4,
165865,5719343,Closed,currency 1,-1716,0,-1533.0,-1507.0,,0,55017.0,0.0,0.0,0.0,Consumer credit,-1014,0.0
165865,5719344,Closed,currency 1,-1287,0,-921.0,-917.0,,0,58455.0,0.0,0.0,0.0,Consumer credit,-916,0.0
165865,5719345,Closed,currency 1,-2037,0,-1764.0,-1764.0,,0,85905.0,0.0,,0.0,Consumer credit,-1359,0.0
165865,5719346,Closed,currency 1,-1715,0,-1533.0,-1533.0,,0,55017.0,0.0,,0.0,Consumer credit,-1359,0.0
165865,5719347,Active,currency 1,-20,0,407.0,,0.0,0,34560.0,34560.0,0.0,0.0,Consumer credit,-20,2468.565
165865,5719348,Active,currency 1,-1923,0,,,0.0,0,90000.0,0.0,90000.0,0.0,Credit card,-1079,9000.0
165082,5719349,Active,currency 1,-203,0,1623.0,,,0,94500.0,88834.5,0.0,0.0,Consumer credit,-18,2587.5
254810,5719350,Active,currency 1,-662,0,724.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-209,
234673,5719351,Closed,currency 1,-477,0,-112.0,-386.0,,0,58185.0,0.0,0.0,0.0,Consumer credit,-107,0.0
234673,5719352,Closed,currency 1,-1169,0,-439.0,-439.0,,0,188950.5,0.0,0.0,0.0,Consumer credit,-434,0.0
234673,5719353,Active,currency 1,-1169,0,30880.0,,,0,0.0,0.0,0.0,0.0,Credit card,-10,0.0
234673,5719354,Active,currency 1,-585,0,511.0,,,0,30190.5,38574.0,0.0,0.0,Credit card,-5,7290.0
234673,5719355,Active,currency 1,-396,0,700.0,,,0,341707.5,241920.0,0.0,0.0,Consumer credit,-12,6345.0
234673,5719356,Active,currency 1,-585,0,511.0,,,0,67500.0,32971.5,,0.0,Credit card,-7,7290.0
234673,5719357,Active,currency 1,-220,0,330.0,,0.0,0,75744.9,47700.0,0.0,0.0,Consumer credit,-7,3986.595
234673,5719358,Active,currency 1,-782,0,,,0.0,0,243000.0,242280.0,715.635,0.0,Credit card,-22,24300.0
234673,5719359,Closed,currency 1,-739,0,-396.0,-396.0,0.0,0,159386.085,0.0,0.0,0.0,Consumer credit,-396,
234673,5719360,Closed,currency 1,-953,0,-738.0,-738.0,0.0,0,67500.0,0.0,67500.0,0.0,Credit card,-738,
234673,5719362,Closed,currency 1,-891,0,-343.0,-343.0,0.0,0,169146.0,0.0,0.0,0.0,Consumer credit,-330,
398524,5719363,Active,currency 1,-14,0,,,,0,13500.0,13500.0,,0.0,Microloan,-6,13500.0
121502,5719367,Closed,currency 1,-2885,0,-2519.0,-2541.0,,0,65070.0,0.0,,0.0,Consumer credit,-2017,0.0
121502,5719368,Active,currency 1,-846,0,249.0,,,0,135000.0,136174.5,,0.0,Credit card,-12,5355.0
121502,5719369,Closed,currency 1,-2886,0,-2519.0,-2519.0,4752.45,0,65070.0,0.0,0.0,0.0,Consumer credit,-2510,
397213,5719370,Active,currency 1,-898,0,928.0,,,0,1260000.0,651001.5,0.0,0.0,Consumer credit,-12,28759.5
355704,5719371,Closed,currency 1,-810,0,1016.0,-442.0,,0,1129500.0,0.0,0.0,0.0,Consumer credit,-431,0.0
355704,5719372,Closed,currency 1,-916,0,179.0,-795.0,,0,742500.0,0.0,0.0,0.0,Consumer credit,-580,0.0
355704,5719373,Closed,currency 1,-1144,0,682.0,-810.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-580,0.0
355704,5719374,Active,currency 1,-1146,0,381.0,,,0,90000.0,81882.0,0.0,0.0,Credit card,-213,
355704,5719375,Active,currency 1,-195,0,1631.0,,,0,1111500.0,1057968.0,0.0,0.0,Consumer credit,-43,31018.5
355704,5719376,Active,currency 1,-467,0,1359.0,,,0,2223000.0,1892344.5,0.0,0.0,Consumer credit,-38,60516.0
355704,5719377,Active,currency 1,-957,0,,,,0,112500.0,,,0.0,Credit card,-944,0.0
355704,5719378,Closed,currency 1,-957,0,869.0,-913.0,,0,1053000.0,,,0.0,Consumer credit,-913,0.0
355704,5719379,Closed,currency 1,-676,0,,-467.0,,0,90000.0,,,0.0,Credit card,-467,0.0
355704,5719380,Closed,currency 1,-676,0,1150.0,-465.0,,0,1350000.0,,,0.0,Consumer credit,-465,0.0
245830,5719381,Active,currency 1,-1187,0,655.0,,,0,0.0,0.0,0.0,0.0,Credit card,-4,
245830,5719382,Closed,currency 1,-749,0,-567.0,-658.0,,0,26581.5,0.0,,0.0,Consumer credit,-4,
245830,5719383,Active,currency 1,-1187,0,596.0,,,0,0.0,0.0,0.0,0.0,Credit card,-4,
245830,5719384,Active,currency 1,-1187,0,655.0,,,0,0.0,0.0,0.0,0.0,Credit card,-4,
175310,5719385,Active,currency 1,-2875,150,-2180.0,,,0,50688.0,26626.5,,45.0,Consumer credit,-4,
175310,5719386,Active,currency 1,-294,0,30880.0,,,0,67500.0,0.0,67500.0,0.0,Credit card,-4,
175310,5719387,Closed,currency 1,-2117,0,-1783.0,-2024.0,,0,204583.05,0.0,,0.0,Consumer credit,-4,
175310,5719388,Closed,currency 1,-1404,0,-776.0,-369.0,,0,0.0,0.0,,0.0,Credit card,-4,
175310,5719389,Closed,currency 1,-746,0,-197.0,-651.0,,0,189000.0,0.0,0.0,0.0,Consumer credit,-643,89955.0
175310,5719390,Closed,currency 1,-1433,0,-1341.0,-1399.0,,0,13500.0,0.0,0.0,0.0,Consumer credit,-1398,0.0
175310,5719391,Closed,currency 1,-1315,0,-1224.0,-1169.0,,0,113337.0,,,0.0,Consumer credit,-1166,0.0
175310,5719392,Closed,currency 1,-945,0,150.0,-822.0,,0,189000.0,,,0.0,Consumer credit,-817,
175310,5719393,Active,currency 1,-532,0,564.0,,,0,1867900.5,949198.5,,0.0,Car loan,-18,0.0
175310,5719394,Closed,currency 1,-1103,0,-14.0,-14.0,,0,504000.0,0.0,,0.0,Consumer credit,-5,
175310,5719395,Closed,currency 1,-407,0,-11.0,-11.0,0.0,0,74205.0,0.0,0.0,0.0,Consumer credit,-11,
175310,5719396,Active,currency 1,-508,0,1300.0,,0.0,0,202500.0,92387.385,106282.305,0.0,Credit card,-5,5850.0
175310,5719397,Closed,currency 1,-1442,0,385.0,-1158.0,0.0,0,225000.0,,,0.0,Consumer credit,-1158,
121414,5719398,Active,currency 1,-173,0,907.0,,,0,45000.0,40684.5,0.0,0.0,Credit card,-13,2700.0
121414,5719399,Closed,currency 1,-842,0,-569.0,-569.0,0.0,0,115425.0,0.0,0.0,0.0,Consumer credit,-569,
310742,5719400,Active,currency 1,-397,0,724.0,,,0,81000.0,75730.5,0.0,0.0,Credit card,-24,4950.0
310742,5719401,Sold,currency 1,-347,0,-125.0,,,0,175441.5,0.0,,0.0,Consumer credit,-5,28471.5
265510,5719402,Active,currency 1,-303,0,793.0,,,0,628200.0,512900.28,,0.0,Consumer credit,-4,
265510,5719403,Closed,currency 1,-1744,0,-1409.0,-1407.0,,0,41400.0,0.0,0.0,0.0,Consumer credit,-998,0.0
265510,5719404,Closed,currency 1,-1743,0,-1409.0,-1409.0,,0,41400.0,0.0,,0.0,Consumer credit,-1351,0.0
265510,5719405,Active,currency 1,-207,0,526.0,,0.0,0,337768.11,270112.5,0.0,0.0,Consumer credit,-24,13510.71
265510,5719406,Active,currency 1,-579,0,,,0.0,0,180000.0,0.0,180000.0,0.0,Credit card,-35,18000.0
265510,5719407,Closed,currency 1,-743,0,-496.0,-529.0,0.0,0,76365.0,0.0,0.0,0.0,Consumer credit,-528,
265510,5719408,Active,currency 1,-1539,0,,,0.0,0,4.5,0.0,0.0,0.0,Credit card,-162,0.45
265510,5719409,Closed,currency 1,-1608,0,-1244.0,-1244.0,0.0,0,92623.5,,,0.0,Consumer credit,-1242,
251245,5719410,Closed,currency 1,-1331,0,512.0,-449.0,,0,405000.0,0.0,,0.0,Credit card,-400,
251245,5719411,Closed,currency 1,-1019,0,-562.0,-591.0,,0,142463.88,0.0,,0.0,Consumer credit,-587,
251245,5719413,Active,currency 1,-440,0,1393.0,,,0,315000.0,288102.33,26897.67,0.0,Credit card,-56,
